deviant_position,roving_block,repetition,mean_single_block_gfp_0_180_ms
3,64,12,1.3228252395854556
3,64,13,1.3410686444241746
3,64,14,1.4111931015762174
3,64,15,0.9733846499494166
3,65,1,1.4783078123825601
3,65,2,1.1578699660063743
3,65,3,1.5302825037963272
3,65,4,1.3673538534880754
3,65,5,1.4886278255736123
3,65,6,1.352243300655947
3,65,7,0.8595557872880499
3,65,8,1.4200285810809712
3,65,9,1.7815187727919795
3,65,10,1.2430611215961358
3,65,11,1.969754819346633
3,65,12,1.4424855487076118
3,65,13,1.4201505860539512
3,65,14,1.2995444570934525
3,65,15,1.115147464179348
3,66,1,1.7302625441756876
3,66,2,1.2709005227858796
3,66,3,1.3216434263961345
3,66,4,1.560212087686796
3,66,5,1.9302037197376163
3,66,6,1.1503002332187728
3,66,7,1.774453587944025
3,66,8,0.8596805264885473
3,66,9,1.8506166443465575
3,66,10,1.2314081575078946
3,66,11,1.0531051422868856
3,66,12,1.4009147757705125
3,66,13,1.253074880919825
3,66,14,0.7999360142310892
3,66,15,1.4262781909525042
3,67,1,1.894483575104916
3,67,2,1.3423194075702083
3,67,3,1.1803662669648343
3,67,4,1.264266547889489
3,67,5,1.1730845190941257
3,67,6,1.350348370485031
3,67,7,0.8710237411843919
3,67,8,1.3460769670466952
3,67,9,1.4508277433275494
3,67,10,1.138150329488209
3,67,11,1.150686068958651
3,67,12,1.5143847564602355
3,67,13,1.0833276754353598
3,67,14,1.1841977275633715
3,67,15,1.4266975760730283
3,68,1,1.3401488208219496
3,68,2,1.5028364717488403
3,68,3,1.5512266339156984
3,68,4,1.3642564586952082
3,68,5,1.659665436529588
3,68,6,1.4975340780619983
3,68,7,1.2880236364669613
3,68,8,1.1946759848248978
3,68,9,1.395369769454805
3,68,10,1.464038021524373
3,68,11,1.4212598571713568
3,68,12,1.2595340464378542
3,68,13,1.483096570954338
3,68,14,1.7836064687026982
3,68,15,1.5176641466599696
3,69,1,1.259547163184465
3,69,2,1.6271747958241523
3,69,3,1.141623723268027
3,69,4,1.4067788069226894
3,69,5,1.3068804559004505
3,69,6,1.1969117608318836
3,69,7,1.4654870270780789
3,69,8,1.2581588222367348
3,69,9,1.3865445627052866
3,69,10,1.0285827740294287
3,69,11,1.2982245648222408
3,69,12,1.4488650724019811
3,69,13,1.3939706569426622
3,69,14,1.036881546511505
3,69,15,1.4617588408776672
3,70,1,2.156800486748945
3,70,2,1.4461793793883684
3,70,3,1.1778058953895711
3,70,4,0.9007934076530508
3,70,5,1.3136918608790233
3,70,6,1.188472623847022
3,70,7,1.5206258651091127
3,70,8,1.5061301290307991
3,70,9,1.3958312280049012
3,70,10,1.6515068748684159
3,70,11,0.8987365112978597
3,70,12,1.6109120888044512
3,70,13,1.2813578687435938
3,70,14,0.9766562655403168
3,70,15,1.2984946585545267
3,71,1,1.6101934533301965
3,71,2,1.6618251050478376
3,71,3,1.6981400257710355
3,71,4,1.591716528457239
3,71,5,1.0860217890654655
3,71,6,1.2474814291272616
3,71,7,1.453294636482812
3,71,8,1.1047667742768643
3,71,9,1.1951583619604882
3,71,10,1.4258668898055094
3,71,11,1.4319633814229624
3,71,12,1.9425141049821886
3,71,13,1.3371408145898598
3,71,14,0.8772016256452817
3,71,15,1.4717594571054795
3,72,1,1.7082220069263139
3,72,2,1.3492805613480388
3,72,3,1.2056381037318709
3,72,4,1.5598129795835667
3,72,5,1.383027771357545
3,72,6,2.4227179039994606
3,72,7,1.478633012360287
3,72,8,1.2201474442371396
3,72,9,1.345195049494953
3,72,10,1.5143118091294627
3,72,11,1.5825486247938871
3,72,12,1.4900569468879812
3,72,13,1.3407265514116864
3,72,14,1.3453667547016945
3,72,15,1.0684565697728772
3,73,1,1.734200910881186
3,73,2,1.7406271206294324
3,73,3,1.3883785387953702
3,73,4,1.664612408808366
3,73,5,1.8583414284824202
3,73,6,1.177824382184997
3,73,7,1.5124907229250415
3,73,8,1.504106932038147
3,73,9,1.3627505146822512
3,73,10,1.233927717804953
3,73,11,1.0292203872221641
3,73,12,1.3159748337629753
3,73,13,1.1443168864590691
3,73,14,1.0342762639611123
3,73,15,1.0008310876805555
3,74,1,1.5070585325033174
3,74,2,1.4113562372200905
3,74,3,1.142441142240514
3,74,4,1.7419336574912696
3,74,5,1.5638076981910518
3,74,6,1.2740708514725516
3,74,7,1.5008827674679803
3,74,8,1.452947186628407
3,74,9,0.8862699313736823
3,74,10,1.1350682934991845
3,74,11,1.219112766702044
3,74,12,1.438655346653038
3,74,13,0.7164245192742461
3,74,14,1.2001822962235373
3,74,15,1.2217583129850096
3,75,1,1.4626178988057863
3,75,2,1.4147767585858648
3,75,3,1.2898043675644444
3,75,4,1.257070271354296
3,75,5,1.2607596751033132
3,75,6,1.4393537171757247
3,75,7,1.6168055087212219
3,75,8,1.176358782996059
3,75,9,1.3904789321280706
3,75,10,1.3453019112688362
3,75,11,1.3092088811359237
3,75,12,1.0384016597323873
3,75,13,1.5955791205644936
3,75,14,1.0215666173610614
3,75,15,1.0887177370911092
3,76,1,1.6836095904418424
3,76,2,1.4838481085732613
3,76,3,1.3168509907231518
3,76,4,1.6635335566535332
3,76,5,1.1330982656908255
3,76,6,1.5151239670602343
3,76,7,1.2140553542176993
3,76,8,1.123792085078344
3,76,9,1.4225689929568126
3,76,10,1.2221753776764106
3,76,11,1.4177263462520178
3,76,12,1.4128787783856955
3,76,13,0.7435883161839627
3,76,14,1.2814143119277177
3,76,15,1.421008767107368
3,77,1,1.8055777490282932
3,77,2,1.1486415586859224
3,77,3,1.3340166154136728
3,77,4,1.276575670378708
3,77,5,1.0677482979117825
3,77,6,1.097413837916564
3,77,7,1.1440558166366057
3,77,8,1.3902052575697814
3,77,9,1.4856548486596945
3,77,10,0.8748885209349502
3,77,11,1.4906017858736438
3,77,12,1.7477793824762358
3,77,13,1.306467250445714
3,77,14,1.335799355191384
3,77,15,1.0123221236078168
3,78,1,1.6740525662418977
3,78,2,1.041465735637497
3,78,3,1.3834671669416092
3,78,4,1.7827388218223503
3,78,5,1.3604608291466012
3,78,6,1.5522477344160819
3,78,7,1.4075067336214362
3,78,8,1.0799883987783077
3,78,9,0.8941681725631483
3,78,10,1.1203688046189222
3,78,11,1.616102760016498
3,78,12,1.4192873749369104
3,78,13,0.9749924589594383
3,78,14,0.9560961121752366
3,78,15,1.4862779568500046
3,79,1,1.224485612800721
3,79,2,1.4037311673276431
3,79,3,1.1840574142994411
3,79,4,1.0540209581619
3,79,5,1.149803809941228
3,79,6,1.0633904908872522
3,79,7,1.7441738086674168
3,79,8,1.1386705535254766
3,79,9,1.4142899997854812
3,79,10,0.8937517310978874
3,79,11,1.496636237751183
3,79,12,0.9565232415702576
3,79,13,1.757275552929984
3,79,14,1.1270349451503536
3,79,15,1.1582406478301308
3,80,1,1.9354474598523934
3,80,2,0.984018703751448
3,80,3,1.5766450647159675
3,80,4,1.301778223699593
3,80,5,1.1818596970105897
3,80,6,1.135992126812736
3,80,7,1.5921254307811719
3,80,8,1.0307382483244711
3,80,9,0.9862662144761526
3,80,10,1.1299089837406362
3,80,11,1.0466818720451818
3,80,12,1.5395477979016736
3,80,13,1.3267975644258978
3,80,14,1.5641328386515754
3,80,15,1.2363209750082935
3,81,1,1.343959655701299
3,81,2,1.2999376922614623
3,81,3,1.0099370557774299
3,81,4,1.5050484243631561
3,81,5,1.3307526174225761
3,81,6,0.8162134333542803
3,81,7,1.0975313486338198
3,81,8,1.063219496819004
3,81,9,1.2652792038396863
3,81,10,1.367671057916204
3,81,11,1.4542335952387002
3,81,12,1.3226099015964399
3,81,13,1.545896212629161
3,81,14,0.9956361863454796
3,81,15,1.0460119365273643
3,82,1,1.6574183520806258
3,82,2,1.1864850775605613
3,82,3,0.9428536894574241
3,82,4,0.8042680201655895
3,82,5,1.7597819985693106
3,82,6,1.4550912151177036
3,82,7,1.4821212229253682
3,82,8,1.071072430222466
3,82,9,1.5111819873902868
3,82,10,1.3932391431564357
3,82,11,1.1002708080646781
3,82,12,1.8616687495075155
3,82,13,1.1537030616879758
3,82,14,0.9300749818509764
3,82,15,1.3588840101049928
3,83,1,1.2433216712576098
3,83,2,1.2821075725475908
3,83,3,1.0510032045534177
3,83,4,1.383829083734105
3,83,5,0.9363940992876177
3,83,6,1.406650156722912
3,83,7,1.2879651044271334
3,83,8,1.21783227153559
3,83,9,1.3830657761946041
3,83,10,1.421989986329209
3,83,11,1.0348443637545428
3,83,12,1.6326612152541224
3,83,13,0.9745278996988639
3,83,14,1.2633163973665427
3,83,15,1.3251025992336831
3,84,1,1.1904627400690742
3,84,2,1.1745946938171163
3,84,3,1.422880026230447
3,84,4,1.3185230999870607
3,84,5,1.229407013578458
3,84,6,1.6934858877617078
3,84,7,1.0852256092114725
3,84,8,1.27492020702697
3,84,9,1.414035691799172
3,84,10,1.3023422717389523
3,84,11,1.1410525932100644
3,84,12,1.2177270833487084
3,84,13,1.120336744149054
3,84,14,1.0032198640234695
3,84,15,1.3717852730060003
3,85,1,1.6192108205009228
3,85,2,1.3291334922106242
3,85,3,1.9310257150926273
3,85,4,1.4050022981652288
3,85,5,1.668688049122919
3,85,6,1.449877723238753
3,85,7,1.4910333619650995
3,85,8,1.3977228524241556
3,85,9,1.3209092478996673
3,85,10,1.0733456116126905
3,85,11,1.637789247209676
3,85,12,1.5750369384468486
3,85,13,1.5896938404138437
3,85,14,1.5179910852803642
3,85,15,1.4246592427129396
3,86,1,1.4804315221945636
3,86,2,1.3684213822611953
3,86,3,1.0048585812656445
3,86,4,1.7839287276469702
3,86,5,1.7059409703689794
3,86,6,1.4047796908891816
3,86,7,1.1225553699401567
3,86,8,1.400187298316147
3,86,9,1.4667285154411016
3,86,10,1.7014478131328514
3,86,11,0.9997811632929965
3,86,12,1.3497909422381842
3,86,13,1.6212989154304398
3,86,14,1.7009816890665108
3,86,15,1.10344587205096
3,87,1,1.355778971284728
3,87,2,1.7460672117505565
3,87,3,1.3000024342250232
3,87,4,1.4620208519002809
3,87,5,1.4931979897802459
3,87,6,1.0268042595425253
3,87,7,1.0766721820581058
3,87,8,1.6995715618212381
3,87,9,1.6397031308383223
3,87,10,0.9451258311225647
3,87,11,1.0641904408503375
3,87,12,1.702582719021575
3,87,13,1.5167983411147137
3,87,14,1.1966376804649455
3,87,15,1.5452288878476266
3,88,1,1.6457066127009228
3,88,2,0.7447703943001917
3,88,3,1.425715699358683
3,88,4,1.443769957047328
3,88,5,1.6403488775802753
3,88,6,1.193362762446041
3,88,7,1.282070007950427
3,88,8,1.2933134720806132
3,88,9,0.8380314808275772
3,88,10,1.206908121374827
3,88,11,1.830142317947981
3,88,12,1.2158761515363328
3,88,13,1.5457232098588896
3,88,14,1.1210865320609091
3,88,15,1.3425295118878187
3,89,1,1.205628329105868
3,89,2,1.0513335705218005
3,89,3,1.3238823080357167
3,89,4,1.3158195955566572
3,89,5,1.2536310447934942
3,89,6,1.6237566699971706
3,89,7,1.4924752446007379
3,89,8,1.4570222986826755
3,89,9,1.5233004356146094
3,89,10,1.4288273806404785
3,89,11,1.5443147194333873
3,89,12,1.232245149465468
3,89,13,1.485528357898331
3,89,14,1.6041185341580366
3,89,15,1.6812479893029448
3,90,1,1.1457456497899257
3,90,2,0.7473374759975093
3,90,3,1.118381542033375
3,90,4,1.4393397204944742
3,90,5,1.409333129484322
3,90,6,1.5168887965229227
3,90,7,1.444247399742022
3,90,8,1.1484950021608271
3,90,9,1.3446265031518736
3,90,10,1.2424716754463594
3,90,11,1.2396873607938905
3,90,12,1.6193376313261203
3,90,13,1.213659530576682
3,90,14,1.4945636647581846
3,90,15,1.3906949019774402
3,91,1,1.6093254212815187
3,91,2,1.3524668387190761
3,91,3,1.3105392411100427
3,91,4,0.9534573686296977
3,91,5,1.507818404847828
3,91,6,1.5635649891441172
3,91,7,1.5363620519783676
3,91,8,1.317541991376074
3,91,9,1.362082592909501
3,91,10,1.041503689710188
3,91,11,1.1479529814999563
3,91,12,0.9609798623589287
3,91,13,1.100431367967688
3,91,14,1.324260576606516
3,91,15,1.2845772503407522
3,92,1,1.5416409475468804
3,92,2,1.477474809989214
3,92,3,1.5582696870582404
3,92,4,1.249148884266184
3,92,5,1.4425085982484085
3,92,6,1.3334130405911715
3,92,7,1.9606790443691766
3,92,8,1.3610079843848217
3,92,9,1.2929978025298203
3,92,10,1.1430373175684885
3,92,11,0.9975859930629601
3,92,12,0.7700736239761382
3,92,13,1.471292806227228
3,92,14,1.207836161894005
3,92,15,1.1367362351347312
3,93,1,1.1589905804074614
3,93,2,1.2791966967927082
3,93,3,1.216477325474407
3,93,4,1.4261286272396683
3,93,5,1.5406183357000924
3,93,6,1.4101052882291425
3,93,7,1.3142206720549015
3,93,8,1.3778616260532925
3,93,9,1.546987965196013
3,93,10,1.2250537408399418
3,93,11,1.2350666914127337
3,93,12,1.6032379904229777
3,93,13,1.3106218317933496
3,93,14,1.4432461192565604
3,93,15,1.4377536346968576
3,94,1,1.2691842057192764
3,94,2,0.7993209294675293
3,94,3,1.502050474699506
3,94,4,1.5274689284150658
3,94,5,1.9196588458495543
3,94,6,1.0303098255097192
3,94,7,1.7753926273744605
3,94,8,1.11778333825453
3,94,9,1.047973661469111
3,94,10,1.2396975963720058
3,94,11,1.1026889925070669
3,94,12,1.0010008732779028
3,94,13,1.306140219773274
3,94,14,1.3638875089146167
3,94,15,0.9738765738982953
3,95,1,1.7172235085506111
3,95,2,1.5959456549244206
3,95,3,1.5020546588019175
3,95,4,1.1200986739141539
3,95,5,1.5442812599126041
3,95,6,1.1140598742809067
3,95,7,1.1880862723366579
3,95,8,1.607504051969674
3,95,9,1.2142139840933102
3,95,10,1.2003336458768543
3,95,11,1.2357503061615494
3,95,12,1.0977864922176592
3,95,13,0.9967083811425379
3,95,14,1.0313227643868275
3,95,15,1.230081776840384
3,96,1,1.2317779971899505
3,96,2,1.8094640685676542
3,96,3,0.8268005227687886
3,96,4,1.0792529740749062
3,96,5,1.5027796790050525
3,96,6,1.86409993647313
3,96,7,1.5056618774914317
3,96,8,1.5257431461584101
3,96,9,1.2794400114218873
3,96,10,1.6461625410437137
3,96,11,1.44369173906611
3,96,12,1.8075197574685526
3,96,13,1.1589837048794052
3,96,14,1.5657993984243141
3,96,15,1.5322481455457684
3,97,1,1.4780861580482505
3,97,2,1.8730042084164409
3,97,3,1.5712381770854038
3,97,4,1.6924999755092223
3,97,5,1.3377391617763876
3,97,6,1.4326747192951585
3,97,7,1.6355389975011778
3,97,8,1.5368937003800909
3,97,9,1.6547233177194256
3,97,10,1.2751327552336873
3,97,11,1.5752538942964731
3,97,12,1.1782642178341536
3,97,13,1.1013690830136196
3,97,14,1.1511804909660923
3,97,15,1.7142318657192646
3,98,1,1.1873869139295323
3,98,2,0.9962988108636364
3,98,3,1.4464761707935572
3,98,4,1.1637073539932334
3,98,5,1.182054316714783
3,98,6,1.4959051323731367
3,98,7,2.234662112502382
3,98,8,1.0762328620578816
3,98,9,1.2810736424811546
3,98,10,1.6648707194644181
3,98,11,1.2043235352237447
3,98,12,1.0230481926077013
3,98,13,1.363553300624665
3,98,14,1.6795835006670836
3,98,15,1.4701253247391213
3,99,1,1.2586645377138008
3,99,2,1.5632056244689299
3,99,3,1.6123790666197835
3,99,4,1.7359902876281101
3,99,5,1.2628934565510344
3,99,6,1.4745212024197116
3,99,7,1.3599910548268483
3,99,8,1.620178522075199
3,99,9,1.4109299892922837
3,99,10,1.5292322459835308
3,99,11,1.2572290430143978
3,99,12,1.2065909551406042
3,99,13,1.1166528237573234
3,99,14,0.8618599779961997
3,99,15,1.1897841548532002
3,100,1,1.501852502521965
3,100,2,1.2310297472643028
3,100,3,1.9200714238145433
3,100,4,1.1906550171562706
3,100,5,1.4046530281308987
3,100,6,1.0161053246364273
3,100,7,1.606140468713052
3,100,8,1.2123917950056484
3,100,9,1.0812222309485255
3,100,10,1.3818736407328986
3,100,11,1.4822414767854832
3,100,12,1.362535870245779
3,100,13,1.2199589582485875
3,100,14,1.1372944512052978
3,100,15,1.317292690069658
3,101,1,1.1050809599185967
3,101,2,1.515853258188328
3,101,3,1.4021376174437774
3,101,4,1.2961374667968064
3,101,5,1.257136157838431
3,101,6,1.6198802615255568
3,101,7,1.1844344880399205
3,101,8,1.380172625149261
3,101,9,1.7299537118632198
3,101,10,0.8969328454439902
3,101,11,1.1378753381031708
3,101,12,1.2670069404341868
3,101,13,1.5785878919217284
3,101,14,0.9799684433633989
3,101,15,1.2284335992354407
3,102,1,1.3216174519326636
3,102,2,1.1030519618094623
3,102,3,1.1638186984784291
3,102,4,1.3365396208524214
3,102,5,1.4796698112639701
3,102,6,1.3662995850272661
3,102,7,1.074590382607152
3,102,8,1.4129234066988756
3,102,9,1.1340324015943375
3,102,10,1.530748551320884
3,102,11,1.3649009836405261
3,102,12,1.0458587038894953
3,102,13,1.1535788756751422
3,102,14,1.4484003525559157
3,102,15,1.4802716575424169
3,103,1,1.4934111715131584
3,103,2,1.422109606363878
3,103,3,1.5294464576155324
3,103,4,1.427204649198972
3,103,5,0.975316489776177
3,103,6,1.0188309605048413
3,103,7,1.4763509393502996
3,103,8,1.1019239032271586
3,103,9,1.6055051499528876
3,103,10,1.2866934866974975
3,103,11,0.8917095931983328
3,103,12,1.323112716384824
3,103,13,1.5177812780352415
3,103,14,1.2726075825336178
3,103,15,1.4819412041943107
3,104,1,1.0172462591109093
3,104,2,1.630496044211912
3,104,3,1.6370471411125112
3,104,4,1.0238603713120373
3,104,5,1.5700089725399677
3,104,6,1.5954349470634583
3,104,7,1.5177194703058208
3,104,8,0.9631963404423737
3,104,9,1.7221706024901677
3,104,10,1.4235635663729145
3,104,11,1.527469297212912
3,104,12,1.3686775194478333
3,104,13,1.4202444596438226
3,104,14,1.177946102186153
3,104,15,1.1442831025411924
3,105,1,1.5187981512181798
3,105,2,1.3616382286789688
3,105,3,2.176068814657621
3,105,4,1.5183055684995417
3,105,5,1.2087974717813592
3,105,6,1.7173614827296297
3,105,7,1.4252254215997173
3,105,8,1.5551722467625568
3,105,9,1.2843308921596635
3,105,10,0.734166908073717
3,105,11,1.0524515831117423
3,105,12,1.943266398929235
3,105,13,1.4248219636174957
3,105,14,1.4562787459665152
3,105,15,1.0006703421675238
3,106,1,1.7593135318630335
3,106,2,1.2051191197364186
3,106,3,1.4415374580476554
3,106,4,1.8390438619996587
3,106,5,1.214314214708397
3,106,6,1.48367320734967
3,106,7,1.4608689259068899
3,106,8,1.6142149022423746
3,106,9,1.5464539652964955
3,106,10,1.3938202267825874
3,106,11,1.6090387608169696
3,106,12,1.5676092835679147
3,106,13,11.723002539205059
3,106,14,1.458339251462409
3,106,15,1.2282328919695509
3,107,1,1.7349666411037181
3,107,2,1.5385995699650112
3,107,3,1.7051827412886023
3,107,4,1.1755585122240497
3,107,5,0.9044551220301555
3,107,6,1.7437227624808413
3,107,7,1.665672739221753
3,107,8,0.9183587563657691
3,107,9,1.421827248819491
3,107,10,1.5228100868257317
3,107,11,1.2597187721925478
3,107,12,1.3223673538267484
3,107,13,0.8115439894243812
3,107,14,1.2638538429431903
3,107,15,1.533260218655804
3,108,1,1.6141856663265592
3,108,2,1.6100484666512724
3,108,3,1.45780045289985
3,108,4,1.1339523091854933
3,108,5,1.3262445831832408
3,108,6,1.5518931896488375
3,108,7,1.1386136503860107
3,108,8,1.3238662104349637
3,108,9,0.9752915588752146
3,108,10,1.0499932138395256
3,108,11,1.235081615327417
3,108,12,1.2155855505863213
3,108,13,1.2287802430540986
3,108,14,0.9561469355556006
3,108,15,1.5603711169779355
3,109,1,1.5667513194133083
3,109,2,1.0546756926227487
3,109,3,1.1548190581517328
3,109,4,1.547017455016397
3,109,5,1.1141099014101454
3,109,6,0.8298986332053767
3,109,7,1.0621829612850975
3,109,8,1.6537401051027762
3,109,9,1.4581033855710825
3,109,10,1.0504978792442876
3,109,11,1.2593272863756728
3,109,12,1.2376869192178195
3,109,13,1.547808946988836
3,109,14,1.8331107111966307
3,109,15,1.6884153005742608
3,110,1,1.312539567205924
3,110,2,1.752671503702039
3,110,3,1.860214604459956
3,110,4,1.5756190797440115
3,110,5,1.546559583282335
3,110,6,1.3778167987634724
3,110,7,1.2243736180415663
3,110,8,1.2944897500758175
3,110,9,1.7646528413810358
3,110,10,1.2877102362381299
3,110,11,1.3447504746498242
3,110,12,1.2554035986494279
3,110,13,1.287228580238279
3,110,14,0.7989307251503902
3,110,15,1.0995972347352603
3,111,1,1.317861684502139
3,111,2,1.1780325750239564
3,111,3,1.3084828071077985
3,111,4,0.9454357665884855
3,111,5,1.9333240219830985
3,111,6,1.3427163370626733
3,111,7,1.0166836015970968
3,111,8,1.397161318288963
3,111,9,1.4233381428589518
3,111,10,1.7015408902208697
3,111,11,1.5283489471008116
3,111,12,1.6101711663864628
3,111,13,1.0932852246082292
3,111,14,1.7059003779770705
3,111,15,1.3159022559789064
3,112,1,1.138250884586015
3,112,2,1.4309740024879911
3,112,3,1.2647835511570353
3,112,4,1.3703721606656962
3,112,5,1.0029527015239195
3,112,6,1.632353090774795
3,112,7,1.166127325593364
3,112,8,1.2379431595144257
3,112,9,1.2806095671795699
3,112,10,1.175773622568734
3,112,11,0.8462876771657915
3,112,12,1.4746512921927868
3,112,13,1.4214554799699948
3,112,14,1.642381130791758
3,112,15,1.5449225932060489
3,113,1,1.2102031637829953
3,113,2,1.05794575010633
3,113,3,1.4097436989872292
3,113,4,1.3999027057912097
3,113,5,1.108393973355401
3,113,6,1.939816210270931
3,113,7,1.1951969353949998
3,113,8,1.4691549145295153
3,113,9,1.1268999698897704
3,113,10,1.3501834480224253
3,113,11,0.9790859546443699
3,113,12,1.6476969992340467
3,113,13,1.295763393375945
3,113,14,1.4077534818722723
3,113,15,1.551629654880587
3,114,1,1.1912425874074728
3,114,2,1.1712048947583795
3,114,3,1.3968393239681223
3,114,4,1.157210406089867
3,114,5,0.7288284243796505
3,114,6,1.5951011390271566
3,114,7,1.1809967480212864
3,114,8,1.0920993262765177
3,114,9,1.2592212933960156
3,114,10,1.3664659624447668
3,114,11,1.423699676756795
3,114,12,1.2931542263603337
3,114,13,1.495765033250847
3,114,14,1.123033720848308
3,114,15,1.1151256707127575
3,115,1,1.3233415176940626
3,115,2,1.6362396331900988
3,115,3,1.2849639259480823
3,115,4,1.1415425226010067
3,115,5,1.3460340971876052
3,115,6,1.5213831366812012
3,115,7,1.2983671003249753
3,115,8,1.0889519397964877
3,115,9,0.8459017124328239
3,115,10,0.8553038432805948
3,115,11,0.9615463752091167
3,115,12,0.9970005805292254
3,115,13,1.1975538412069033
3,115,14,1.3523832436924104
3,115,15,1.4208823579154364
3,116,1,1.6071017880292038
3,116,2,1.5581528520137933
3,116,3,1.0957006849765467
3,116,4,1.5911588757020674
3,116,5,1.3506739907211458
3,116,6,1.5105745700541642
3,116,7,1.5579146992078405
3,116,8,1.2643509246648323
3,116,9,1.427850294268205
3,116,10,1.5495468804889363
3,116,11,1.2723092051050842
3,116,12,1.0759536246344574
3,116,13,1.7095398115454934
3,116,14,1.2531735556427575
3,116,15,1.3626767524243555
3,117,1,1.748606115413909
3,117,2,1.4190981564441099
3,117,3,1.3522482098583357
3,117,4,0.954769891416308
3,117,5,1.3671197707304497
3,117,6,1.1831925211467733
3,117,7,0.8377597557650083
3,117,8,1.1233871217119544
3,117,9,1.0278916186001101
3,117,10,1.2505614768235218
3,117,11,1.346539137819128
3,117,12,1.411275849077368
3,117,13,1.4700675287185574
3,117,14,1.792160108505059
3,117,15,1.0843555450923188
3,118,1,1.4003569171385308
3,118,2,1.5807121703745213
3,118,3,1.5931732557877498
3,118,4,1.495691403844219
3,118,5,1.575966181581869
3,118,6,1.3201935983466873
3,118,7,1.065202307999361
3,118,8,0.9373982732797858
3,118,9,1.215344890057531
3,118,10,1.284204748315264
3,118,11,0.9984244367805937
3,118,12,1.2076197389902774
3,118,13,2.1840123326856538
3,118,14,1.4349331121546771
3,118,15,1.1837014894184772
3,119,1,1.5334768897493714
3,119,2,1.1560589092981977
3,119,3,1.0772254594208588
3,119,4,1.5611755771852027
3,119,5,1.2909983061814456
3,119,6,1.520212048321502
3,119,7,0.9511895038811642
3,119,8,1.3726583442071947
3,119,9,0.8993690939238591
3,119,10,1.2266659664071442
3,119,11,1.3134137371843408
3,119,12,1.2029124720069948
3,119,13,1.1733861060984958
3,119,14,1.405725318168714
3,119,15,1.5124691872857636
3,120,1,1.4338841774038475
3,120,2,1.484543411794109
3,120,3,1.5191766099124724
3,120,4,1.942170651625472
3,120,5,1.4503540566608302
3,120,6,2.101755703775304
3,120,7,1.5113401715108543
3,120,8,1.3428360417087337
3,120,9,1.1777447774416088
3,120,10,1.6138664168557768
3,120,11,1.6033052544707753
3,120,12,1.073943977521238
3,120,13,1.1079177664625461
3,120,14,1.1958774633747447
3,120,15,1.2642128494113585
3,121,1,1.679499423715842
3,121,2,1.7512242195588963
3,121,3,1.7467277355642703
3,121,4,1.1801630126660874
3,121,5,1.3932498840131176
3,121,6,1.5236456774168823
3,121,7,1.2173694838207436
3,121,8,1.5558784066731937
3,121,9,0.9755197725453739
3,121,10,1.685291322357214
3,121,11,1.2192181662544437
3,121,12,1.000178119147795
3,121,13,1.6785703604763769
3,121,14,1.0827904115795848
3,121,15,1.2422667187888767
3,122,1,1.8195390214843339
3,122,2,1.1522346150358034
3,122,3,0.9941331966553741
3,122,4,1.3503293824900549
3,122,5,1.0210298380775686
3,122,6,1.3114251422776115
3,122,7,1.2519945059435285
3,122,8,1.0925763025340085
3,122,9,1.5845278523755022
3,122,10,1.2783862429763713
3,122,11,1.1588018489149594
3,122,12,1.6681413694769418
3,122,13,1.533068366534017
3,122,14,1.3829651424536151
3,122,15,1.230218000611968
3,123,1,1.235005128529874
3,123,2,1.2833676119109725
3,123,3,1.425702210025658
3,123,4,1.282096083407326
3,123,5,1.1078581046271758
3,123,6,1.5600857782180513
3,123,7,1.6967115956763121
3,123,8,1.463897998425826
3,123,9,1.4237932326914946
3,123,10,1.108127078498029
3,123,11,0.932475116788828
3,123,12,1.1277115893345926
3,123,13,1.486505782869921
3,123,14,1.5520186556930813
3,123,15,1.4095435760419208
3,124,1,1.3817927788849123
3,124,2,1.4249985547922723
3,124,3,1.1524708885582806
3,124,4,1.4157172384555345
3,124,5,1.3987959237999288
3,124,6,1.3073511385477627
3,124,7,1.9725215174609554
3,124,8,1.1684941011558108
3,124,9,1.5299378843424885
3,124,10,1.1765004540538861
3,124,11,1.2942748887249378
3,124,12,1.5681180461843285
3,124,13,1.358668254367474
3,124,14,1.594310396839809
3,124,15,1.3514489380062784
3,125,1,1.5441834383250321
3,125,2,1.1136170759951494
3,125,3,1.2410482995880368
3,125,4,0.9673660875262052
3,125,5,1.2534392992265833
3,125,6,1.2239166948759834
3,125,7,1.1476652763906807
3,125,8,1.3828898593892285
3,125,9,0.8595928503568018
3,125,10,1.2489877551737083
3,125,11,1.3648768426023143
3,125,12,1.2790189795941296
3,125,13,1.460214127758698
3,125,14,0.7944370643925213
3,125,15,1.1880138291408662
